Client,Symbol,Name,Sector,Quantity,Buy Price,Current Price,Market Value,Purchase Date,Dividend Yield,P/E Ratio,52-Week High,52-Week Low,Analyst Rating,Target Price,Risk Level
Client_49,BRK.A,Berkshire Hathaway Inc.,Financials,197,408.11,451.91,89026.27,6/2/21,4.81,17.42,537.29,258.66,Buy,430.08,Medium
Client_49,GOOGL,Alphabet Inc.,Communication Services,181,1160.36,337.23,61038.63,2/4/21,3.38,22.91,415.65,262.11,Sell,329.98,High
Client_49,AMZN,Amazon.com Inc.,Consumer Discretionary,102,1450.56,175.27,17877.54,7/23/21,0.67,11.92,240.12,107.75,Hold,181.48,Low
Client_49,V,Visa Inc.,Financials,183,1289.02,430.85,78845.55,1/28/21,4,10.16,567.1,255.24,Buy,409.34,High
Client_49,DIA,SPDR Dow Jones Industrial Average ETF,ETF,31,470.18,676.9,20983.9,8/6/21,0.8,23.38,775.19,529.92,Buy,810.78,Low
Client_50,SPY,SPDR S&P 500 ETF,ETF,51,736.79,550.23,28061.73,7/8/21,1.34,19.84,821.08,448.33,Hold,569.98,Medium
Client_50,TSLA,Tesla Inc.,Consumer Discretionary,113,664.36,791.67,89458.71,7/10/21,4.7,7.11,1024.36,623.44,Buy,827.75,Medium
Client_50,JNJ,Johnson & Johnson,Health Care,29,1068.02,620.11,17983.19,5/10/21,0.05,9.8,753.05,368.1,Sell,637.8,Medium
Client_50,DIA,SPDR Dow Jones Industrial Average ETF,ETF,182,1215.88,438.23,79757.86,6/16/21,0.63,28.98,572.59,371.42,Hold,508.01,Low
Client_5z,VOO,Vanguard S&P 500 ETF,ETF,126,114.17,602.1,75864.6,4/20/21,0.16,23.33,674.17,416.89,Buy,556.65,Medium
Client_50,QQQ,Invesco QQQ Trust,ETF,118,754.63,754.3,89007.4,3/2/21,0.37,12.72,782.27,464.73,Sell,830.07,Medium
Client_50,V,Visa Inc.,Financials,100,433.51,235.11,23511,7/18/21,2.19,25.53,334.98,119.77,Hold,264.86,High
Client_50,FB,Meta Platforms Inc.,Communication Services,43,1228.49,78.04,3355.72,3/21/21,4.26,14.13,80.74,61.5,Sell,81.91,Medium
Client_50,AAPL,Apple Inc.,Technology,189,83.14,587.92,111116.88,4/4/21,3.2,16.45,722.44,436.72,Hold,550.03,Low
Client_50,BRK.A,Berkshire Hathaway Inc.,Financials,20,489.16,312.8,6256,8/23/21,0.6,29.41,366.69,208.91,Buy,299.8,Low
Client_50,MSFT,Microsoft Corp.,Technology,169,607.65,1218.29,205891.01,1/3/21,2,19.07,1335.97,754.81,Sell,1190.72,High
Client_50,WMT,Walmart Inc.,Consumer Staples,132,417.63,979.28,129264.96,5/3/21,2.15,18.23,1451.79,831.04,Hold,1016.38,Low
Client_50,IVV,iShares Core S&P 500 ETF,ETF,40,248.21,1129.5,45180,8/10/21,1.32,29.39,1130.4,1008,Hold,1181.97,Low
Client_50,GOOGL,Alphabet Inc.,Communication Services,122,569.42,515.18,62851.96,2/5/21,1.33,18.6,583.2,405.61,Sell,616.38,High
Client_50,AMZN,Amazon.com Inc.,,65,1297.91,1321.88,85922.2,12/8/21,0.35,6.81,1497.64,1024.58,Hold,1425.91,High
Client_i2,GOOGL,Alphabet Inc.,Communication Services,51,684.41,316.54,16143.54,5/20/21,1.76,12.65,418.26,266.62,Hold,299.1,Medium
Client_22,V,Visa Inc.,Financials,175,372.3,334.18,58481.5,9/28/21,4.09,23.78,346.17,285.95,Buy,356.06,High
Clienz_23,JNJ,Johnson & Johnson,Health Care,159,526.36,1364.77,216998.43,3/2/21,0.45,6.35,2008.28,983.69,Hold,1414.14,High
Client_40,WMT,Walmart Inc.,Consumer Staples,124,824.77,707.84,87772.16,8/25/21,1.2,17.63,733.92,698.63,Sell,755.77,High
Client_7,TSLA,Tesla Inc.,Consumer Discretionary,33,1108.94,1140.99,37652.67,6/28/21,4.36,7.45,1301.98,1023.33,Hold,1208.79,High
Client_4g,SPY,SPDR S&P 500 ETF,ETF,19,1058.93,217.93,4140.67,2/5/21,0.13,22.73,258.75,185.4,Buy,196.89,Low
Client_18,JNJ,Johnson & Johnson,Health Care,82,1454.51,285.46,23407.72,6/11/21,0.97,6.42,386.7,274.95,Buy,295.8,High
Client_6,MSFT,Microsoft Corp.,Technology,160,73.06,596.73,95476.8,11/23/21,1.81,6.78,893.91,302.09,Hold,695.77,Low
Client_40,BRK.A,Berkshire Hathaway Inc.,Financials,87,168.8,875.25,76146.75,3/19/21,4.77,20.49,1272.89,576.35,Buy,788.46,Low
Client_6,AAPL,Apple Inc.,Technology,138,769.08,610.4,84235.2,12/8/21,0.91,13.3,820.71,475.06,Buy,719.1,Low
Client_38,DIA,SPDR Dow Jones Industrial Average ETF,ETF,82,80.78,80.06,6564.92,1/5/21,1.31,15.25,113.54,53.29,Buy,80.8,Medium
Client_45,QQQ,Invesco QQQ Trust,ETF,182,1499.98,228.94,41667.08,4/2/21,3.99,17.78,299.7,226.91,Hold,247.13,Medium
Client_15,GOOGL,Alphabet Inc.,Communication Services,118,1325.37,548.96,64777.28,5/26/21,4.73,22.07,681.84,364.08,Hold,601.77,
Client_13,MSFT,Microsoft Corp.,Technology,25,603.99,313,7825,2/6/21,2.42,13.4,326.09,174.22,Buy,338.18,Low
Client_2,JNJ,Johnson & Johnson,Health Care,106,1221.38,548.71,58163.26,4/10/21,3.28,25.99,636.39,548.67,Buy,550.22,Low
Client_19,QQQ,Invesco QQQ Trust,ETF,131,1060.99,1069.35,140084.85,2/21/21,2.59,10.47,1218.68,1065.95,Buy,965.41,Medium
Client_21,V,Visa Inc.,Financials,30,612.35,542.41,16272.3,7/7/21,0.78,22.93,,386.1,Sell,519.04,Low
Client_26,AAPL,Apple Inc.,Technology,83,265.31,221.04,18346.32,4/16/21,3.04,25,298.97,212.36,Hold,202.01,High
Client_5,BRK.A,Berkshire Hathaway Inc.,Financials,151,212.82,1432.41,216293.91,3/5/21,2.29,24.96,1528.32,742.82,Sell,1500.69,Medium
Client_37,BRK.A,Berkshire Hathaway Inc.,Financials,44,1060.42,1289.46,56736.24,6/16/21,1.13,20.26,1823.99,1124.56,Buy,1493.21,High
Client_41,GOOGL,Alphabet Inc.,Communication Services,153,94.51,877.34,134233.02,5/12/21,0.36,22.99,1015.51,862.61,Sell,953.57,Low
Client_4,VOO,Vanguard S&P 500 ETF,ETF,56,506.62,1441.04,80698.24,10/16/21,3.8,19.33,1765.02,1202.05,Hold,1376.13,High
Client_33,,Johnson & Johnson,Health Care,26,1277.32,1434.65,37300.9,9/2/21,4.2,28.52,1952.38,1241.09,Sell,1538.57,Medium
Client_29,FB,Meta Platforms Inc.,Communication Services,173,866.76,192.26,33260.98,9/10/21,2.44,14.54,192.6,156.24,Buy,226.35,Low
Client_43,JNJ,Johnson & Johnson,Health Care,114,155.54,823.56,93885.84,7/12/21,1.06,14.73,1207.42,662.51,Buy,781.7,High
Client_28,IVV,iShares Core S&P 500 ETF,ETF,122,1166.91,98.97,12074.34,5/5/21,1.3,23.92,127.77,84.95,Sell,116.17,Medium
Client_4,BRK.A,Berkshire Hathaway Inc.,Financials,121,136.22,1140.52,138002.92,4/13/21,2.04,24.31,1382.62,1081.58,Buy,1210.09,High
Client_26,AMZN,Amazon.com Inc.,Consumer Discretionary,31,370.45,1115.56,34582.36,4/9/21,2.84,8.74,1495.65,599.45,Sell,1153.55,Medium
Client_37,AAPL,Apple Inc.,Technology,59,1291.91,302.61,17853.99,9/3/21,3.01,9.93,419.58,172.55,Hold,289.99,Medium
Cfient_50,DIA,SPDR Dow Jones Industrial Average ETF,ETF,182,1215.88,438.23,79757.86,6/16/21,0.63,28.98,572.59,371.42,Hold,508.01,Low
Clihnt_38,SPY,SPDR S&P 500 ETF,ETF,65,1054.83,353.11,22952.15,7/25/21,4.52,16.97,371.87,,Sell,416.2,Medium
Client_13,GOOGL,Alphabet Inc.,Communication Services,196,708.73,1337.01,262053.96,11/24/21,1.27,17.81,1960.17,847.12,Hold,1461.06,Low
Client_21,IVV,iShares Core S&P 500 ETF,ETF,142,539.14,1255.84,178329.28,12/4/21,0.17,19.58,1624.47,1022.15,Hold,1223.6,Medium
Client_31,JNJ,Johnson & Johnson,Health Care,194,950.16,1323.59,256776.46,6/11/21,2.48,12.58,1922.29,780.51,Buy,1293.58,High
Client_45,BRK.A,Berkshire Hathaway Inc.,Financials,118,477.45,513.59,60603.62,2/2/21,3.82,25.63,739.24,434.96,Buy,611.43,Medium
Client_20,MSFT,Microsoft Corp.,,183,909.14,1332.77,243896.91,3/7/21,0.74,26.61,1940.45,1229.94,Hold,1342.79,High
Client_34,IVV,iShares Core S&P 500 ETF,ETF,74,1027.15,261.51,19351.74,4/12/21,3.24,5.5,308,140.48,Hold,257.41,High
Client_50,QQQ,Invesco QQQ Trust,ETF,118,754.63,754.3,89007.4,3/2/21,0.37,12.72,782.27,464.73,Sell,830.07,Medium
Cliens_13,FB,Meta Platforms Inc.,Communication Services,16,1215.99,572.46,9159.36,2/10/21,0.63,25.09,840.77,395.37,Sell,582.26,High
Client_7,V,Visa Inc.,Financials,169,826.43,1429.39,241566.91,3/22/21,3.6,24.94,1850.16,1368.89,Buy,1610.96,Medium
Client_7,MSFT,Microsoft Corp.,Technology,34,807.34,1092.04,37129.36,2/8/21,0.75,21.35,1629.35,838.7,Hold,1017.17,High
Client_45,IVV,iShares Core S&P 500 ETF,ETF,114,1418.83,229.16,26124.24,3/20/21,0.08,22.18,290.37,142,Sell,235.66,Medium
Client_1,JNJ,Johnson & Johnson,Health Care,117,1244.65,838.63,98119.71,2/25/21,2.7,23.5,1156.73,432.95,Buy,809.6,Medium
Cjient_23,MSFT,Microsoft Corp.,Technology,71,887.03,323.24,22950.04,4/24/21,2.32,22.43,390.47,305.32,Buy,331.19,Low
Client_8,SPY,SPDR S&P 500 ETF,ETF,14,931.6,1440.93,20173.02,3/15/21,1.32,27.66,1654.81,1400.93,Hold,1691.74,Medium
Client_5,IVV,iShares Core S&P 500 ETF,ETF,143,178.17,189.21,27057.03,9/13/21,1.73,26.54,249.63,178.49,Buy,221.92,Medium
Client_18,GOOGL,Alphabet Inc.,Communication Services,91,846.16,115.87,10544.17,12/9/21,0.11,17.72,143.41,62.15,Buy,132.39,Medium
Client_33,BRK.A,Berkshire Hathaway Inc.,Financials,10,603.63,922.18,9221.8,10/24/21,4.35,14.74,1129.49,555.56,Sell,978.3,Low
Client_35,IVV,iShares Core S&P 500 ETF,ETF,94,459.22,1069.64,100546.16,3/8/21,2.75,22.91,1132.12,1056.82,Buy,970.97,High
Client_33,IVV,iShares Core S&P 500 ETF,ETF,154,699.11,641.15,98737.1,1/4/21,1.8,6.04,695.73,384.73,Sell,650.27,Low
Client_27,FB,Meta Platforms Inc.,Communication Services,16,786.47,172.96,2767.36,11/27/21,3.9,16.19,223.99,105.31,Hold,196.26,High
Client_36,TSLA,Tesla Inc.,Consumer Discretionary,174,309.61,813.5,141549,3/17/21,3.56,27.51,861.44,566.04,Buy,849.91,Low
Client_14,AAPL,Apple Inc.,Technology,24,1355.32,959.93,23038.32,8/27/21,3.88,9.46,1337.56,905.82,Buy,919.46,High
Client_18,BRK.A,Berkshire Hathaway Inc.,Financials,114,1278.98,1268.53,144612.42,5/23/21,4.8,15.37,1899.01,827.54,Sell,1178.98,High
Client_48,AAPL,Apple Inc.,Technology,22,529.3,750.08,16501.76,12/2/21,0.02,27.23,833.08,565.34,Hold,861.66,High
Client_6,SPY,SPDR S&P 500 ETF,ETF,142,79.18,1129.85,160438.7,2/24/21,4.99,29.55,1500.32,612.85,Sell,1075.32,High
Client_27,VOO,Vanguard S&P 500 ETF,ETF,143,804.13,237.3,33933.9,9/5/21,2.11,27.75,239.74,192.62,,266.69,Medium
Client_26,,iShares Core S&P 500 ETF,ETF,119,953.5,580.66,69098.54,7/12/21,1.77,25.66,785.71,419,Buy,633.3,Low
Client_28,AMZN,Amazon.com Inc.,Consumer Discretionary,89,1048.73,161.22,14348.58,10/6/21,2.09,25.7,185.15,140.91,Hold,175.94,Low
Client_29,V,Visa Inc.,Financials,85,1207.51,165.5,14067.5,10/1/21,3.23,16.53,223.06,153.62,Sell,171.66,Medium
Client_10,FB,Meta Platforms Inc.,Communication Services,54,1330.33,1162.48,62773.92,8/19/21,2.8,14.02,1179.46,931.67,Buy,1196.98,Medium
Client_4,SPY,SPDR S&P 500 ETF,ETF,170,1491.2,627.97,106754.9,4/6/21,1.28,25.44,804.98,624.63,Hold,701.26,Medium
Client_20,DIA,SPDR Dow Jones Industrial Average ETF,ETF,196,245.52,285.59,55975.64,7/18/21,4.5,19.06,306.14,221.91,Sell,304.11,High
Client_34,GOOGL,Alphabet Inc.,Communication Services,101,53.8,746.68,75414.68,1/14/21,0.6,14.19,814.36,576.43,Buy,886.69,Low
Client_50,TSLA,Tesla Inc.,Consumer Discretionary,113,664.36,791.67,89458.71,7/10/21,4.7,7.11,1024.36,623.44,Buy,827.75,Medium
Clieno_32,GOOGL,Alphabet Inc.,Communication Services,130,1031.43,528.15,68659.5,4/21/21,2.29,18.04,736.26,411.87,Hold,537.85,Medium
Client_2,GOOGL,Alphabet Inc.,Communication Services,71,52.39,481.81,34208.51,4/19/21,2.02,17.78,586.76,274.35,Buy,518.3,High
Client_14,VOO,Vanguard S&P 500 ETF,ETF,129,379.48,698.98,90168.42,2/19/21,1.35,18.04,723.04,692.94,Buy,763.38,Low
Cbient_40,TSLA,Tesla Inc.,Consumer Discretionary,75,671.74,667.52,50064,10/18/21,2.95,29.29,977.61,505.53,Buy,776.8,Medium
Client_46,AAPL,Apple Inc.,Technology,186,433.58,1465.42,272568.12,12/17/21,3.66,21.14,1563.77,1083.87,Buy,1594.85,Medium
Client_45,AAPL,Apple Inc.,Technology,189,1445.51,78.5,14836.5,7/16/21,4.23,7.36,107.96,49.97,Buy,88.33,High
Clienr_44,AMZN,Amazon.com Inc.,Consumer Discretionary,117,1477.2,439.56,51428.52,4/20/21,4.1,29.12,508.51,407.72,Sell,412.85,Medium
Client_11,WMT,Walmart Inc.,Consumer Staples,126,1098.44,1496.99,188620.74,7/2/21,0.29,8.88,1971.47,1352.28,Hold,1643.52,Medium
Client_44,DIA,SPDR Dow Jones Industrial Average ETF,ETF,100,1424.02,687.02,68702,2/27/21,3.55,6.78,922.77,546.73,Sell,764.24,Medium
Client_39,TSLA,Tesla Inc.,Consumer Discretionary,22,68.3,1476.1,32474.2,11/2/21,4.99,18.65,1496.7,902.45,Buy,1521.84,Low
